date,symbol,revenue,eps,time,revenueestimated
2024-03-26,PSDL.L,,,bmo,
2024-03-26,1798.HK,,,bmo,
2024-03-26,ETLN.ME,,,bmo,
2024-03-26,PCX.DE,,,bmo,
2024-03-26,0489.HK,,,bmo,
2024-03-26,0H7R.L,,,bmo,
2024-03-26,SKB.DE,,,bmo,405400000
2024-03-26,TRR.L,,,bmo,
2024-03-26,KITT,,,bmo,6100000
2024-03-26,ALBFR.PA,,,bmo,9800000
2024-03-26,DNMR,,,bmo,11570000
2024-03-26,2005.HK,,,bmo,
2024-03-26,ZURA,,,bmo,
2024-03-26,BRU.AX,,,bmo,24000000
2024-03-26,ITMSF,,,bmo,
2024-03-26,MREO,,,bmo,
2024-03-26,AADI,,,bmo,6290000
2024-03-26,BOD.L,,,bmo,
2024-03-26,MCOM,,,--,34900000
2024-03-26,PDSB,,,bmo,
2024-03-26,CGM.PA,,,bmo,
2024-03-26,0556.HK,,,bmo,
2024-03-26,VIVO.TO,,,bmo,
2024-03-26,KZG.L,,,bmo,
2024-03-26,FJV.L,,,bmo,
2024-03-26,601618.SS,,,bmo,592669000000
2024-03-26,HCTI,,,bmo,
2024-03-26,INO-UN.TO,,,bmo,
2024-03-26,SHWZ.NE,,,bmo,
2024-03-26,MU,,,bmo,5317750000
2024-03-26,JBSS3.SA,,,bmo,92526400000
2024-03-26,0603.HK,,,bmo,7972590000
2024-03-26,SIGL,,,bmo,
2024-03-26,FCMGF,,,bmo,
2024-03-26,2142.HK,,,bmo,
2024-03-26,1265.HK,,,bmo,1515120000
2024-03-26,0757.HK,,,bmo,
2024-03-26,NMTR,,,bmo,
2024-03-26,SOL,,,bmo,44980000
2024-03-26,HYMC,,,bmo,
2024-03-26,BNR,,,bmo,20130700
2024-03-26,JHD.L,,,bmo,
2024-03-26,1133.HK,,,bmo,
2024-03-26,1810.SR,,,bmo,
2024-03-26,600030.SS,,,bmo,24292400000
2024-03-26,ESLT,,,bmo,
2024-03-26,MHN.L,,,bmo,
2024-03-26,6098.HK,,,bmo,
2024-03-26,6049.HK,,,bmo,
2024-03-26,ABCA.PA,,,bmo,
2024-03-26,ONCO3.SA,,,bmo,1477920000
2024-03-26,002460.SZ,,,bmo,14620400000
2024-03-26,OILSF,,,bmo,
2024-03-26,1024.HK,,,bmo,35902400000
2024-03-26,4310.SR,,,bmo,
2024-03-26,JEF,,,bmo,1502850000
2024-03-26,WBA,,,bmo,35783700000
2024-03-26,MGU.AX,,,bmo,
2024-03-26,NVACF,,,bmo,
2024-03-26,SKYH,,,bmo,2260000
2024-03-26,DMAC,,,bmo,
2024-03-26,PSH.AS,,,bmo,
2024-03-26,450.L,,,bmo,
2024-03-26,GRUSF,,,--,
2024-03-26,8340.HK,,,bmo,
2024-03-26,2269.HK,,,bmo,
2024-03-26,1777.HK,,,bmo,16478800000
2024-03-26,IGX.TO,,,bmo,
2024-03-26,NIR,,,bmo,
2024-03-26,SUIFF,,,bmo,
2024-03-26,SW1.DE,,,bmo,100251000
2024-03-26,TTM.AX,,,bmo,
2024-03-26,FUTU,,,bmo,331780000
2024-03-26,IHS,,,bmo,477700000
2024-03-26,SUN.L,,,bmo,
2024-03-26,HHRS,,,--,
2024-03-26,BTTR,,,bmo,13117000
2024-03-26,CTM.AX,,,bmo,
2024-03-26,601808.SS,,,bmo,
2024-03-26,ECH.WA,,,bmo,193558000
2024-03-26,FEV.DE,,,bmo,
2024-03-26,0KTF.L,,,bmo,
2024-03-26,601326.SS,,,bmo,
2024-03-26,0694.HK,,,bmo,
2024-03-26,1199.HK,,,bmo,
2024-03-26,PVT.V,,,bmo,22150000
2024-03-26,POS.L,,,bmo,
2024-03-26,4977.TW,,,bmo,238000000
2024-03-26,NSRPF,,,bmo,
2024-03-26,PKTEF,,,bmo,
2024-03-26,0954.HK,,,bmo,
2024-03-26,1086.HK,,,bmo,
2024-03-26,INSE.L,,,bmo,
2024-03-26,ASCL.L,,,bmo,
2024-03-26,SOIL.V,,,bmo,
2024-03-26,DDEJF,,,--,
2024-03-26,WVVI,,,bmo,
2024-03-26,LLAP,,,bmo,
2024-03-26,HCWB,,,bmo,
2024-03-26,WPL.WA,,,bmo,113617000
2024-03-26,SLGC,,,amc,21050000
2024-03-26,AXL.V,,,bmo,
2024-03-26,SNSE,,,bmo,
2024-03-26,ARCT,,,bmo,37860000
2024-03-26,BMEA,,,bmo,
2024-03-26,RVYL,,,--,18000000
2024-03-26,PHGE,,,--,
2024-03-26,2729.TWO,,,bmo,1244000000
2024-03-26,WSU.DE,,,bmo,133000000
2024-03-26,ICBP.JK,,,bmo,
2024-03-26,0419.HK,,,bmo,
2024-03-26,MOVI3.SA,,,bmo,2586560000
2024-03-26,KCR.L,,,bmo,
2024-03-26,0JVT.L,,,bmo,
2024-03-26,CNM,,,bmo,1434080000
2024-03-26,PNE3.DE,,,bmo,
2024-03-26,BEST.JK,,,bmo,
2024-03-26,600027.SS,,,bmo,
2024-03-26,601881.SS,,,bmo,
2024-03-26,ECV.DE,,,bmo,
2024-03-26,SIX2.DE,,,bmo,647100000
2024-03-26,0656.HK,,,bmo,
2024-03-26,NMTRQ,,,bmo,
2024-03-26,KRLTF,,,bmo,
2024-03-26,601375.SS,,,bmo,
2024-03-26,SQFT,,,bmo,4478000
2024-03-26,2488.HK,,,bmo,1299310000
2024-03-26,VINC,,,bmo,
2024-03-26,STIX,,,bmo,
2024-03-26,600956.SS,,,bmo,
2024-03-26,HZM.L,,,bmo,
2024-03-26,ORIT.L,,,bmo,
2024-03-26,KRKR,,,bmo,13873100
2024-03-26,ISRO.TA,,,bmo,
2024-03-26,NETWF,,,bmo,
2024-03-26,000895.SZ,,,bmo,19416500000
2024-03-26,BR.TO,,,bmo,
2024-03-26,JEN.DE,,,bmo,303430000
2024-03-26,AXL.L,,,bmo,
2024-03-26,RATI.TA,,,bmo,
2024-03-26,SMHN.DE,,,bmo,
2024-03-26,SK.SN,,,bmo,
2024-03-26,ICAD,,,bmo,4300000
2024-03-26,MTE.DE,,,bmo,
2024-03-26,TPE.WA,,,bmo,13468500000
2024-03-26,CVCG.L,,,bmo,
2024-03-26,PSAN.DE,,,bmo,
2024-03-26,ILM1.DE,,,bmo,425700000
2024-03-26,4006.SR,,,bmo,
2024-03-26,LGD.TO,,,bmo,
2024-03-27,MNC.WA,,,bmo,1049000000
2024-03-27,UZU.DE,,,bmo,
2024-03-27,AVTE,,,--,
2024-03-27,ENV.AX,,,bmo,
2024-03-27,AFE.V,,,bmo,
2024-03-27,UPGS.L,,,bmo,
2024-03-27,KBH,,,bmo,1457260000
2024-03-27,4280.SR,,,bmo,
2024-03-27,VMC.V,,,bmo,29760000
2024-03-27,688236.SS,,,bmo,
2024-03-27,FTHM,,,bmo,80970000
2024-03-27,NAM.V,,,bmo,
2024-03-27,SLS.TO,,,bmo,
2024-03-27,ATT.WA,,,bmo,3463000000
2024-03-27,OPGN,,,--,640000
2024-03-27,IVA.PA,,,bmo,3994000
2024-03-27,0330.HK,,,bmo,
2024-03-27,1598.TW,,,bmo,
2024-03-27,2792.T,,,bmo,12100000
2024-03-27,BGRY,,,bmo,
2024-03-27,000333.SZ,,,bmo,81378900000
2024-03-27,LTBR,,,amc,
2024-03-27,0299.HK,,,bmo,
2024-03-27,WVE,,,bmo,19860000
2024-03-27,0718.HK,,,bmo,
2024-03-27,7068.T,,,bmo,
2024-03-27,INZY,,,bmo,
2024-03-27,HARL.TA,,,bmo,
2024-03-27,BMTM,,,--,6000000
2024-03-27,KGH.WA,,,bmo,8476710000
2024-03-27,TESB.BR,,,bmo,
2024-03-27,JVA,,,bmo,
2024-03-27,OMIP.L,,,bmo,
2024-03-27,ETLN.L,,,bmo,
2024-03-27,WOOD.JK,,,bmo,
2024-03-27,EQPA5.SA,,,bmo,
2024-03-27,KNT.TO,,,bmo,66660000
2024-03-27,601328.SS,,,bmo,55165300000
2024-03-27,PYXS,,,bmo,200000
2024-03-27,VIEW,,,amc,33500000
2024-03-27,TPST,,,bmo,
2024-03-27,EACO,,,--,
2024-03-27,1905.HK,,,bmo,
2024-03-27,AEVS.SW,,,bmo,
2024-03-27,0020.HK,,,bmo,
2024-03-27,BBGI.L,,,bmo,
2024-03-27,KPIFF,,,bmo,
2024-03-27,TTK.DE,,,bmo,328400000
2024-03-27,AEO.L,,,bmo,
2024-03-27,SYBX,,,--,2730000
2024-03-27,QUINENCO.SN,,,bmo,
2024-03-27,SCS,,,bmo,780750000
2024-03-27,PRVB,,,bmo,
2024-03-27,0468.HK,,,bmo,
2024-03-27,RNG.JO,,,bmo,
2024-03-27,TSL.MI,,,bmo,
2024-03-27,KLS.TO,,,bmo,
2024-03-27,HAPV3.SA,,,bmo,7064390000
2024-03-27,DIMRI.TA,,,bmo,
2024-03-27,0305.HK,,,bmo,
2024-03-27,HPMCF,,,bmo,
2024-03-27,8402.HK,,,bmo,
2024-03-27,BYW6.DE,,,bmo,6656900000
2024-03-27,NUMD,,,bmo,
2024-03-27,CEMI,,,bmo,
2024-03-27,NPK.TO,,,bmo,
2024-03-27,SPM.DE,,,bmo,
2024-03-27,GTBP.PA,,,bmo,
2024-03-27,DLMAF,,,bmo,
2024-03-27,0HOH.L,,,bmo,
2024-03-27,ABEO,,,--,
2024-03-27,1066.HK,,,bmo,
2024-03-27,KBLB,,,bmo,
2024-03-27,SAAS.L,,,bmo,
2024-03-27,TAL.TO,,,bmo,96910000
2024-03-27,PVVLF,,,bmo,
2024-03-27,BLUE,,,bmo,16620000
2024-03-27,AQX.L,,,bmo,
2024-03-27,1003.HK,,,bmo,
2024-03-27,AYA.TO,,,bmo,
2024-03-27,ALWF.PA,,,bmo,166700000
2024-03-27,BKHT.DE,,,bmo,
2024-03-27,SHGDF,,,bmo,
2024-03-27,PBRX.JK,,,bmo,482000000
2024-03-27,DYAI,,,amc,800000
2024-03-27,CCHW.CN,,,bmo,
2024-03-27,BARK.L,,,bmo,
2024-03-27,300037.SZ,,,bmo,2036680000
2024-03-27,0586.HK,,,bmo,
2024-03-27,BZU.MI,,,bmo,1062000000
2024-03-27,GTHP,,,bmo,
2024-03-27,NANX,,,amc,
2024-03-27,BLRX,,,bmo,
2024-03-27,LINK,,,bmo,3520000
2024-03-27,RTG.TO,,,bmo,
2024-03-27,RANI,,,bmo,
2024-03-27,1907.HK,,,bmo,
2024-03-27,RM.L,,,bmo,
2024-03-27,1795.HK,,,bmo,
2024-03-27,1203.HK,,,bmo,
2024-03-27,DVHGF,,,bmo,
2024-03-27,PRQR,,,--,15910000
2024-03-27,EVTL,,,bmo,
2024-03-27,BIOPOR.CO,,,bmo,7600000
2024-03-27,CHWY,,,bmo,2771850000
2024-03-27,3383.HK,,,bmo,
2024-03-27,CCHW.NE,,,bmo,
2024-03-27,ATXS,,,bmo,
2024-03-27,TIGR,,,bmo,207000000
2024-03-27,0239.HK,,,bmo,
2024-03-27,PACXF,,,bmo,
2024-03-27,003816.SZ,,,bmo,
2024-03-27,REED,,,bmo,14080000
2024-03-27,BRYFF,,,bmo,
2024-03-27,GFX,,,bmo,
2024-03-27,PRSO,,,bmo,1700000
2024-03-27,3882.HK,,,bmo,1192500000
2024-03-27,VANQ.L,,,bmo,
2024-03-27,3698.HK,,,bmo,
2024-03-27,STND.V,,,bmo,
2024-03-27,000488.SZ,,,bmo,
2024-03-27,0142.HK,,,bmo,
2024-03-27,VU.PA,,,bmo,
2024-03-27,PVTRF,,,bmo,
2024-03-27,2088.HK,,,bmo,
2024-03-27,SCVL,,,bmo,280270000
2024-03-27,SGBX,,,bmo,11470000
2024-03-27,AWH,,,bmo,2540000
2024-03-27,GLYC,,,bmo,
2024-03-27,CWD,,,bmo,
2024-03-27,IVS.MI,,,bmo,
2024-03-27,RTLS.TA,,,bmo,
2024-03-27,GOW.AX,,,bmo,
2024-03-27,CNF,,,bmo,66300000
2024-03-27,NEO.TO,,,bmo,
2024-03-27,IVREF,,,bmo,
2024-03-27,GREE,,,amc,
2024-03-27,LFMD,,,bmo,40490000
2024-03-27,SEA.TO,,,bmo,
2024-03-27,SYZ.DE,,,bmo,18000000
2024-03-27,WLDS,,,bmo,
2024-03-27,MTRN.TA,,,bmo,
2024-03-27,CNTX,,,bmo,
2024-03-27,1141.HK,,,bmo,
2024-03-27,FF.MI,,,bmo,
2024-03-27,WGO,,,bmo,718270000
2024-03-27,FF.TO,,,bmo,
2024-03-27,NWMD.TA,,,bmo,
2024-03-27,8227.HK,,,bmo,
2024-03-27,AVTX,,,--,300000
2024-03-27,002873.SZ,,,bmo,
2024-03-27,IGXT,,,amc,
2024-03-27,600690.SS,,,bmo,65167800000
2024-03-27,0840.HK,,,bmo,
2024-03-27,EDBL,,,bmo,
2024-03-27,TZOO,,,bmo,21490000
2024-03-27,CANF.TA,,,bmo,360000
2024-03-27,DEMG.L,,,bmo,6800000
2024-03-27,ALNTG.PA,,,bmo,
2024-03-27,UUU.DE,,,bmo,
2024-03-27,SWA.V,,,bmo,
2024-03-27,3339.HK,,,bmo,
2024-03-27,IFRX,,,bmo,1400000
2024-03-27,LFST.V,,,bmo,
2024-03-27,3377.HK,,,bmo,
2024-03-27,BNRG,,,bmo,
2024-03-27,2700.HK,,,bmo,
2024-03-27,1530.TW,,,bmo,
2024-03-27,SNTI,,,bmo,300000
2024-03-27,600029.SS,,,bmo,41149700000
2024-03-27,SCPH,,,bmo,5440000
2024-03-27,601963.SS,,,bmo,
2024-03-27,DPSI,,,bmo,28800000
2024-03-27,KETL.L,,,bmo,
2024-03-27,601868.SS,,,bmo,
2024-03-27,2216.HK,,,bmo,
2024-03-27,SESL.PA,,,bmo,
2024-03-27,RNY.DE,,,bmo,
2024-03-27,1940.HK,,,bmo,
2024-03-27,UZU.DE,,,bmo,
2024-03-27,0950.HK,,,bmo,
2024-03-27,YFI.V,,,bmo,14500000
2024-03-27,PAC.V,,,bmo,
2024-03-27,XTLB,,,bmo,
2024-03-27,ITHUF,,,bmo,
2024-03-27,MBIO,,,--,
2024-03-27,601319.SS,,,bmo,
2024-03-27,MSMN.L,,,bmo,
2024-03-27,FFNT.CN,,,bmo,33666000
2024-03-27,SERA,,,bmo,
2024-03-27,VAHN.SW,,,bmo,
2024-03-27,VAR1.DE,,,bmo,234030000
2024-03-27,BCEL,,,--,
2024-03-27,SDIG,,,bmo,22210000
2024-03-27,TYRA,,,bmo,
2024-03-27,601728.SS,,,bmo,
2024-03-27,CPS.WA,,,bmo,3228100000
2024-03-27,WED.V,,,bmo,79810000
2024-03-27,0180.HK,,,bmo,
2024-03-27,MMHD.TA,,,bmo,
2024-03-27,6862.HK,,,bmo,
2024-03-27,0HUZ.L,,,bmo,
2024-03-27,EXAI.MI,,,bmo,
2024-03-27,ATOS,,,bmo,
2024-03-27,1996.HK,,,bmo,
2024-03-27,0747.HK,,,bmo,
2024-03-27,2319.HK,,,bmo,
2024-03-27,1292.HK,,,bmo,
2024-03-27,LYRA,,,--,390000
2024-03-27,CSN.L,,,bmo,
2024-03-27,OSP2.DE,,,bmo,
2024-03-27,KC,,,bmo,246920000
2024-03-27,CLGN,,,bmo,4340000
2024-03-27,0257.HK,,,bmo,
2024-03-27,CRCUF,,,bmo,
2024-03-27,SPA.BR,,,bmo,
2024-03-27,NN,,,bmo,
2024-03-27,MZX.DE,,,bmo,
2024-03-27,NMYSF,,,bmo,
2024-03-27,3546.TWO,,,bmo,380000000
2024-03-27,SNGS.ME,,,bmo,
2024-03-27,RCS.MI,,,bmo,
2024-03-27,PDGR3.SA,,,bmo,65498000
2024-03-27,SRZN,,,bmo,
2024-03-27,INPP.L,,,bmo,
2024-03-27,ALDVI.PA,,,bmo,
2024-03-27,5457.TWO,,,bmo,5805000000
2024-03-27,JAG.TO,,,bmo,
2024-03-27,AEG,,,bmo,
2024-03-27,FANS.TO,,,bmo,
2024-03-27,LPCK.JK,,,bmo,1565000000
2024-03-27,VQS,,,bmo,
2024-03-27,NOPMF,,,bmo,
2024-03-27,SYT.DE,,,bmo,
2024-03-27,1262.HK,,,bmo,
2024-03-27,BABP.JK,,,bmo,
2024-03-27,LIXT,,,--,
2024-03-27,WUW.DE,,,bmo,
2024-03-27,2227.HK,,,bmo,
2024-03-27,FRX.TO,,,bmo,
2024-03-27,MBRX,,,bmo,
2024-03-27,LOWL.CN,,,bmo,
2024-03-27,BZUN,,,bmo,395340000
2024-03-27,TATT,,,--,
2024-03-27,QFI.L,,,bmo,
2024-03-27,EBQ.L,,,bmo,
2024-03-27,COCP,,,--,
2024-03-27,3320.HK,,,bmo,
2024-03-27,OLLI,,,bmo,649450000
2024-03-27,KBNT,,,bmo,200000
2024-03-27,9369.T,,,bmo,188250000
2024-03-27,LRV.AX,,,bmo,
2024-03-27,SGZ.L,,,bmo,
2024-03-27,ASMB,,,bmo,
2024-03-27,NGE.V,,,bmo,
2024-03-27,GCT.TA,,,bmo,
2024-03-27,IMCC,,,bmo,10450000
2024-03-27,3799.HK,,,bmo,
2024-03-27,CAAP,,,bmo,431100000
2024-03-27,CCHWF,,,bmo,
2024-03-27,8189.HK,,,bmo,
2024-03-27,CVR,,,--,
2024-03-27,PHIO,,,bmo,
2024-03-27,BOLT,,,--,1770000
2024-03-27,CSTPF,,,bmo,
2024-03-27,COE,,,bmo,79702900
2024-03-27,8211.HK,,,bmo,
2024-03-27,SHWZ,,,bmo,48580000
2024-03-27,VQS.TO,,,bmo,13980000
2024-03-27,MIST,,,--,
2024-03-27,VRAP.PA,,,bmo,
2024-03-27,0122.HK,,,bmo,
2024-03-27,TAJIF,,,bmo,
2024-03-27,SHCR,,,bmo,114990000
2024-03-27,ART.L,,,bmo,
2024-03-27,0916.HK,,,bmo,
2024-03-27,PIRS,,,--,2240000
2024-03-27,MHPC,,,bmo,
2024-03-27,CEA.DE,,,bmo,
2024-03-27,S92.DE,,,bmo,285260000
2024-03-27,4943.TW,,,bmo,
2024-03-27,LGDTF,,,bmo,
2024-03-27,JRONY,,,--,
2024-03-27,0KGE.L,,,bmo,
2024-03-27,PED,,,--,6960000
2024-03-27,PMAG.SW,,,bmo,
2024-03-27,SLGD,,,bmo,
2024-03-27,VQSSF,,,bmo,
2024-03-27,TCEHY,,,--,
2024-03-27,IPEL.L,,,bmo,2281300000
2024-03-27,GLMD,,,--,
2024-03-27,000039.SZ,,,bmo,31374300000
2024-03-27,PALI,,,bmo,
2024-03-27,3808.HK,,,bmo,
2024-03-27,DNG.TO,,,bmo,76770000
2024-03-27,YRK.JO,,,bmo,
2024-03-27,VLE.TO,,,bmo,
2024-03-27,ADCOF,,,--,
2024-03-27,CVSI,,,bmo,3751000
2024-03-27,2796.T,,,bmo,
2024-03-27,0346.HK,,,bmo,
2024-03-27,600362.SS,,,bmo,
2024-03-27,BEEM,,,bmo,17830000
2024-03-27,BRBMF,,,--,
2024-03-27,0P07.L,,,bmo,
2024-03-27,WKF.JO,,,bmo,
2024-03-27,MLKN,,,bmo,909500000
2024-03-27,VRPX,,,bmo,
2024-03-27,TRE.AX,,,bmo,
2024-03-27,METEX.PA,,,bmo,
2024-03-27,BCDA,,,amc,90000
2024-03-27,AFYA,,,bmo,142430000
2024-03-27,BLVN.L,,,bmo,
2024-03-27,JFIN,,,bmo,77390000
2024-03-27,ARTO.PA,,,bmo,
2024-03-27,KTN.DE,,,bmo,
2024-03-27,5275.KL,,,bmo,809070000
2024-03-27,QBY.DE,,,bmo,
2024-03-27,AUMN,,,bmo,2512000
2024-03-27,MRFG3.SA,,,bmo,30058900000
2024-03-27,ED4.DE,,,bmo,
2024-03-27,BRAP4.SA,,,bmo,861960000
2024-03-27,OGN.V,,,bmo,
2024-03-27,DLEKG.TA,,,bmo,
2024-03-27,IMJS.JK,,,bmo,
2024-03-27,SANT.DE,,,bmo,428138000
2024-03-27,DIAM.TO,,,bmo,
2024-03-27,JTL.AX,,,bmo,
2024-03-27,WOR,,,bmo,326970000
2024-03-27,SKE,,,bmo,
2024-03-28,HRGN,,,bmo,
2024-03-28,1383.HK,,,bmo,
2024-03-28,IZEA,,,amc,10000000
2024-03-28,601288.SS,,,bmo,161490000000
2024-03-28,8045.HK,,,bmo,
2024-03-28,HEWA,,,--,
2024-03-28,SIEB,,,--,
2024-03-28,RBW.L,,,bmo,
2024-03-28,XBIO,,,bmo,680000
2024-03-28,FFMGF,,,bmo,
2024-03-28,IPDN,,,--,
2024-03-28,IGMS,,,--,700000
2024-03-28,CRMD,,,amc,-250000
2024-03-28,REX,,,bmo,190260000
2024-03-28,INVO,,,--,
2024-03-28,1O2.F,,,bmo,
2024-03-28,CMC,,,bmo,1823630000
2024-03-28,MIRO,,,--,
2024-03-28,EDAP,,,bmo,18440000
2024-03-28,SURG,,,amc,33520000
2024-03-28,600775.SS,,,bmo,
2024-03-28,CKPT,,,--,20000
2024-03-28,LNA.PA,,,bmo,187400000
2024-03-28,HF.SN,,,bmo,
2024-03-28,LABP,,,bmo,
2024-03-28,000776.SZ,,,bmo,6681190000
2024-03-28,LFT,,,bmo,32650000
2024-03-28,0392.HK,,,bmo,
2024-03-28,AEZS,,,bmo,
2024-03-28,0688.HK,,,bmo,
2024-03-28,SLGG,,,bmo,
2024-03-28,AUUD,,,bmo,
2024-03-28,LOVLQ,,,bmo,
2024-03-28,AMPX,,,bmo,
2024-03-28,2320.SR,,,bmo,
2024-03-28,TKFEN.IS,,,bmo,10414000000
2024-03-28,TRVN,,,bmo,
2024-03-28,601607.SS,,,bmo,
2024-03-28,1579.HK,,,bmo,
2024-03-28,IVX.DE,,,bmo,
2024-03-28,0814.HK,,,bmo,11440000000
2024-03-28,KBT.L,,,bmo,
2024-03-28,VTYX,,,bmo,
2024-03-28,CSED3.SA,,,bmo,531716000
2024-03-28,2209.HK,,,bmo,
2024-03-28,EAGR.TO,,,bmo,22640000
2024-03-28,SFRX,,,bmo,
2024-03-28,2176.HK,,,bmo,
2024-03-28,STTDF,,,bmo,
2024-03-28,2247.TW,,,bmo,
2024-03-28,PTAL.L,,,bmo,
2024-03-28,DLPN,,,--,13140000
2024-03-28,SIMH3.SA,,,bmo,7891000000
2024-03-28,DGHI.V,,,bmo,
2024-03-28,ERAS,,,bmo,
2024-03-28,601107.SS,,,bmo,
2024-03-28,ACNT,,,amc,63500000
2024-03-28,0124.HK,,,bmo,108610000
2024-03-28,TELL.AT,,,bmo,
2024-03-28,000157.SZ,,,bmo,14330200000
2024-03-28,3607.T,,,bmo,
2024-03-28,GVP,,,amc,12070000
2024-03-28,CAAS,,,--,137410000
2024-03-28,LIFE.JK,,,bmo,
2024-03-28,0363.HK,,,bmo,
2024-03-28,ADAG,,,bmo,
2024-03-28,0244.HK,,,bmo,
2024-03-28,NGEX.V,,,bmo,
2024-03-28,BACK,,,--,1000000
2024-03-28,OSS,,,bmo,13010000
2024-03-28,PPSI,,,amc,10890000
2024-03-28,PGAS.JK,,,bmo,14155800000000
2024-03-28,AXLA,,,bmo,
2024-03-28,000002.SZ,,,bmo,23294600000
2024-03-28,STLY,,,--,137900000
2024-03-28,0607.HK,,,bmo,12117800000
2024-03-28,AVRO,,,bmo,
2024-03-28,GLXZ,,,--,
2024-03-28,ANY,,,--,7700000
2024-03-28,ATHX,,,--,
2024-03-28,KULR,,,bmo,3810000
2024-03-28,MICRD,,,bmo,
2024-03-28,2219.HK,,,bmo,
2024-03-28,600519.SS,,,bmo,42261300000
2024-03-28,AUVI,,,--,10844000
2024-03-28,BTTX,,,bmo,
2024-03-28,RTWG.L,,,bmo,
2024-03-28,0096.HK,,,bmo,
2024-03-28,CMX.L,,,bmo,
2024-03-28,TPHS,,,--,
2024-03-28,GRC.TO,,,bmo,
2024-03-28,LSPK.TO,,,bmo,13140000
2024-03-28,NRXP,,,amc,
2024-03-28,ACRX,,,amc,280000
2024-03-28,VEV,,,amc,24800000
2024-03-28,6706.TW,,,bmo,519000000
2024-03-28,MAPA.JK,,,bmo,
2024-03-28,2130.HK,,,bmo,
2024-03-28,601766.SS,,,bmo,76766500000
2024-03-28,600699.SS,,,bmo,15093500000
2024-03-28,5546.TW,,,bmo,
2024-03-28,300759.SZ,,,bmo,2932180000
2024-03-28,600016.SS,,,bmo,
2024-03-28,SPRY,,,bmo,
2024-03-28,1872.HK,,,bmo,
2024-03-28,SMMT.JK,,,bmo,
2024-03-28,MIGI,,,bmo,9750000
2024-03-28,6083.T,,,bmo,
2024-03-28,APTO,,,bmo,
2024-03-28,DSV.TO,,,bmo,
2024-03-28,AERG,,,--,
2024-03-28,0538.HK,,,bmo,
2024-03-28,600875.SS,,,bmo,67786000000
2024-03-28,HCDI,,,--,66500000
2024-03-28,BABY.TO,,,bmo,2700000
2024-03-28,ARBB.L,,,bmo,
2024-03-28,CURV,,,bmo,274830000
2024-03-28,WBI.L,,,bmo,19230000
2024-03-28,LEO.V,,,bmo,
2024-03-28,4220.SR,,,bmo,1538000000
2024-03-28,CDZI,,,--,809000
2024-03-28,CMCT.TA,,,bmo,16400000
2024-03-28,GOEV,,,amc,720000
2024-03-28,601668.SS,,,bmo,1891340000000
2024-03-28,NOGN,,,--,
2024-03-28,BGFD.L,,,bmo,
2024-03-28,REVB,,,--,
2024-03-28,0546.HK,,,bmo,
2024-03-28,VKSC,,,bmo,
2024-03-28,8030.HK,,,bmo,
2024-03-28,XLY.TO,,,bmo,28211000
2024-03-28,AREC,,,amc,2200000
2024-03-28,1813.HK,,,bmo,
2024-03-28,PCSA,,,--,
2024-03-28,KA,,,--,150000
2024-03-28,IMNN,,,bmo,
2024-03-28,OCUP,,,--,5350000
2024-03-28,KIQ,,,--,
2024-03-28,SBS.DE,,,bmo,61806000
2024-03-28,8436.TWO,,,bmo,2130750000
2024-03-28,SCYX,,,--,1370000
2024-03-28,DRI,,,bmo,3040550000
2024-03-28,GDNSF,,,bmo,24820000
2024-03-28,ENG,,,--,8412000
2024-03-28,SZLSF,,,--,
2024-03-28,TIL,,,--,
2024-03-28,NRBO,,,--,
2024-03-28,BCOW,,,bmo,
2024-03-28,3833.HK,,,bmo,
2024-03-28,BCLI,,,bmo,
2024-03-28,MCI.WA,,,bmo,
2024-03-28,9858.HK,,,bmo,
2024-03-28,BUI.TO,,,bmo,
2024-03-28,HUGE.CN,,,bmo,
2024-03-28,ISUN,,,bmo,28040000
2024-03-28,BLCM,,,--,
2024-03-28,SNDA,,,bmo,
2024-03-28,LMFA,,,bmo,3196000
2024-03-28,RHK.DE,,,bmo,
2024-03-28,HM-B.ST,,,bmo,53564500000
2024-03-28,2099.HK,,,bmo,
2024-03-28,HLG.NZ,,,bmo,397060000
2024-03-28,NGEN.V,,,bmo,
2024-03-28,0581.HK,,,bmo,
2024-03-28,LOWLF,,,bmo,
2024-03-28,NDM.TO,,,bmo,
2024-03-28,INPX,,,--,11924000
2024-03-28,F1E.SI,,,bmo,
2024-03-28,601628.SS,,,bmo,
2024-03-28,PYRGF,,,bmo,
2024-03-28,EKT.DE,,,bmo,
2024-03-28,RELI,,,bmo,3600000
2024-03-28,PDNLB,,,bmo,
2024-03-28,HBIS,,,bmo,
2024-03-28,FSI,,,--,9800000
2024-03-28,CYT,,,bmo,
2024-03-28,VLERF,,,bmo,
2024-03-28,BHVN,,,bmo,
2024-03-28,2013.HK,,,bmo,
2024-03-28,1278.HK,,,bmo,
2024-03-28,6996.HK,,,bmo,
2024-03-28,DRCT,,,bmo,
2024-03-28,0UVX.L,,,bmo,
2024-03-28,PFHO,,,--,
2024-03-28,OLB,,,amc,7450000
2024-03-28,NHWK,,,--,1900000
2024-03-28,ADVM,,,--,
2024-03-28,VALN,,,bmo,
2024-03-28,4766.TW,,,bmo,5359000000
2024-03-28,TAIMF,,,bmo,
2024-03-28,NOVN,,,bmo,
2024-03-28,GMP.L,,,bmo,
2024-03-28,MTA.JO,,,bmo,9928000000
